"","sensor","time","pm_1","pm_25","pm_10","location","day","sen","build_age","direction"
"12782",9,22283,1,3,3,"in","Thursday","09","old","east"
"12783",9,23123,1,3,3,"in","Thursday","09","old","east"
"12784",9,24032,1,3,3,"in","Thursday","09","old","east"
"12785",9,24872,1,3,3,"in","Thursday","09","old","east"
"12786",9,25713,1,3,3,"in","Thursday","09","old","east"
"12787",9,26621,1,3,3,"in","Thursday","09","old","east"
"12788",9,27462,1,3,3,"in","Thursday","09","old","east"
"12789",9,28304,1,3,3,"in","Thursday","09","old","east"
"12790",9,29211,1,3,3,"in","Thursday","09","old","east"
"12791",9,30052,1,3,3,"in","Thursday","09","old","east"
"12792",9,30894,1,3,3,"in","Thursday","09","old","east"
"12793",9,31802,1,3,3,"in","Thursday","09","old","east"
"12794",9,32643,1,3,3,"in","Thursday","09","old","east"
"12795",9,33484,1,3,3,"in","Thursday","09","old","east"
"12796",9,34392,1,2,2,"in","Thursday","09","old","east"
"12797",9,35232,2,3,3,"in","Thursday","09","old","east"
"12798",9,36074,2,3,3,"in","Thursday","09","old","east"
"12799",9,36981,2,3,3,"in","Thursday","09","old","east"
"12800",9,37822,1,2,2,"in","Thursday","09","old","east"
"12801",9,38663,1,2,2,"in","Thursday","09","old","east"
"12802",9,39570,1,3,3,"in","Thursday","09","old","east"
"12803",9,40412,1,3,3,"in","Thursday","09","old","east"
"12804",9,41252,1,3,3,"in","Thursday","09","old","east"
"12805",9,42161,1,3,3,"in","Thursday","09","old","east"
"12806",9,43000,1,3,3,"in","Thursday","09","old","east"
"12807",9,43842,1,3,3,"in","Thursday","09","old","east"
"12808",9,44749,1,3,3,"in","Thursday","09","old","east"
"12809",9,45590,1,3,3,"in","Thursday","09","old","east"
"12810",9,46431,1,3,3,"in","Thursday","09","old","east"
"12811",9,47339,1,2,2,"in","Thursday","09","old","east"
"12812",9,48181,1,2,2,"in","Thursday","09","old","east"
"12813",9,49021,1,2,2,"in","Thursday","09","old","east"
"12814",9,49929,1,2,2,"in","Thursday","09","old","east"
"12815",9,50770,1,2,2,"in","Thursday","09","old","east"
"12816",9,51611,1,2,2,"in","Thursday","09","old","east"
"12817",9,52519,1,2,2,"in","Thursday","09","old","east"
"12818",9,53360,1,2,2,"in","Thursday","09","old","east"
"12819",9,54201,1,2,2,"in","Thursday","09","old","east"
"12820",9,55109,1,3,3,"in","Thursday","09","old","east"
"12821",9,55951,1,3,3,"in","Thursday","09","old","east"
"12822",9,56791,1,3,3,"in","Thursday","09","old","east"
"12823",9,57700,1,2,2,"in","Thursday","09","old","east"
"12824",9,58539,1,2,2,"in","Thursday","09","old","east"
"12825",9,59379,1,2,2,"in","Thursday","09","old","east"
"12826",9,60288,1,2,2,"in","Thursday","09","old","east"
"12827",9,61128,1,2,2,"in","Thursday","09","old","east"
"12828",9,61969,1,2,2,"in","Thursday","09","old","east"
"12829",9,62877,1,3,3,"in","Thursday","09","old","east"
"12830",9,63718,1,3,3,"in","Thursday","09","old","east"
"12831",9,64559,1,3,3,"in","Thursday","09","old","east"
"12832",9,65467,1,2,2,"in","Thursday","09","old","east"
"12833",9,66308,1,2,2,"in","Thursday","09","old","east"
"12834",9,67149,1,2,2,"in","Thursday","09","old","east"
"12835",9,68058,1,2,2,"in","Thursday","09","old","east"
"12836",9,68899,1,2,2,"in","Thursday","09","old","east"
"12837",9,69740,1,2,2,"in","Thursday","09","old","east"
"12838",9,70648,1,2,2,"in","Thursday","09","old","east"
"12839",9,71489,1,2,2,"in","Thursday","09","old","east"
"12840",9,72330,1,2,2,"in","Thursday","09","old","east"
"12841",9,73237,1,2,2,"in","Thursday","09","old","east"
"12842",9,74078,1,2,2,"in","Thursday","09","old","east"
"12843",9,74919,1,2,2,"in","Thursday","09","old","east"
"12844",9,75827,1,2,2,"in","Thursday","09","old","east"
"12845",9,76667,2,3,3,"in","Thursday","09","old","east"
"12846",9,77508,2,3,3,"in","Thursday","09","old","east"
"12847",9,78416,2,2,2,"in","Thursday","09","old","east"
"12848",9,79257,2,2,2,"in","Thursday","09","old","east"
"12849",9,80098,1,1,1,"in","Thursday","09","old","east"
"12850",9,81005,1,2,2,"in","Thursday","09","old","east"
"12851",9,81846,1,2,2,"in","Thursday","09","old","east"
"12852",9,82686,2,3,3,"in","Thursday","09","old","east"
"12853",9,83594,2,3,3,"in","Thursday","09","old","east"
"12854",9,84434,2,3,3,"in","Thursday","09","old","east"
"12855",9,85275,2,3,3,"in","Thursday","09","old","east"
"12856",9,86182,2,3,4,"in","Thursday","09","old","east"
"12857",9,87024,2,3,4,"in","Thursday","09","old","east"
"12858",9,87864,2,3,4,"in","Thursday","09","old","east"
"12859",9,88772,2,3,4,"in","Thursday","09","old","east"
"12860",9,89613,2,3,4,"in","Thursday","09","old","east"
"12861",9,90454,2,3,4,"in","Thursday","09","old","east"
"12862",9,91362,2,3,4,"in","Thursday","09","old","east"
"12863",9,92203,2,3,4,"in","Thursday","09","old","east"
"12864",9,93042,2,3,4,"in","Thursday","09","old","east"
"12865",9,93950,2,3,4,"in","Thursday","09","old","east"
"12866",9,94791,2,3,4,"in","Thursday","09","old","east"
"12867",9,95632,2,3,4,"in","Thursday","09","old","east"
"12868",9,96539,2,3,4,"in","Thursday","09","old","east"
"12869",9,97380,2,3,4,"in","Thursday","09","old","east"
"12870",9,98222,2,3,4,"in","Thursday","09","old","east"
"12871",9,99129,2,4,5,"in","Thursday","09","old","east"
"12872",9,99970,2,4,5,"in","Thursday","09","old","east"
"12873",9,100810,2,4,5,"in","Thursday","09","old","east"
"12874",9,101719,2,3,4,"in","Thursday","09","old","east"
"12875",9,102558,2,3,4,"in","Thursday","09","old","east"
"12876",9,103399,2,3,4,"in","Thursday","09","old","east"
"12877",9,104307,2,3,4,"in","Thursday","09","old","east"
"12878",9,105148,2,3,4,"in","Thursday","09","old","east"
"12879",9,105988,2,3,4,"in","Thursday","09","old","east"
"12880",9,106896,2,2,3,"in","Thursday","09","old","east"
"12881",9,107737,2,2,3,"in","Thursday","09","old","east"
"12882",9,108577,2,2,3,"in","Thursday","09","old","east"
"12883",9,109486,2,3,4,"in","Thursday","09","old","east"
"12884",9,110325,2,3,4,"in","Thursday","09","old","east"
"12885",9,111166,2,3,4,"in","Thursday","09","old","east"
"12886",9,112074,1,2,2,"in","Thursday","09","old","east"
"12887",9,112915,1,2,2,"in","Thursday","09","old","east"
"12888",9,113756,1,2,2,"in","Thursday","09","old","east"
"12889",9,114663,1,2,2,"in","Thursday","09","old","east"
"12890",9,115504,2,3,3,"in","Thursday","09","old","east"
"12891",9,116344,2,3,3,"in","Thursday","09","old","east"
"12892",9,117253,2,2,2,"in","Thursday","09","old","east"
"12893",9,118093,2,2,2,"in","Thursday","09","old","east"
"12894",9,118934,2,2,2,"in","Thursday","09","old","east"
"12895",9,119841,2,2,2,"in","Thursday","09","old","east"
"12896",9,120683,2,2,2,"in","Thursday","09","old","east"
"12897",9,121524,1,1,1,"in","Thursday","09","old","east"
"12898",9,122431,0,1,1,"in","Thursday","09","old","east"
"12899",9,123272,0,1,1,"in","Thursday","09","old","east"
"12900",9,124112,0,1,1,"in","Thursday","09","old","east"
"12901",9,125020,0,1,1,"in","Thursday","09","old","east"
"12902",9,125861,0,1,1,"in","Thursday","09","old","east"
"12903",9,126702,0,1,1,"in","Thursday","09","old","east"
"12904",9,127610,0,1,1,"in","Thursday","09","old","east"
"12905",9,128451,0,1,1,"in","Thursday","09","old","east"
"12906",9,129293,0,1,1,"in","Thursday","09","old","east"
"12907",9,130200,0,2,2,"in","Thursday","09","old","east"
"12908",9,131041,0,2,2,"in","Thursday","09","old","east"
"12909",9,131881,0,2,2,"in","Thursday","09","old","east"
"12910",9,132789,1,3,3,"in","Thursday","09","old","east"
"12911",9,133630,1,3,3,"in","Thursday","09","old","east"
"12912",9,134471,1,3,3,"in","Thursday","09","old","east"
"12913",9,135378,1,3,3,"in","Thursday","09","old","east"
"12914",9,136219,1,3,3,"in","Thursday","09","old","east"
"12915",9,137060,1,3,3,"in","Thursday","09","old","east"
"12916",9,137968,1,3,3,"in","Thursday","09","old","east"
"12917",9,138809,1,3,3,"in","Thursday","09","old","east"
"12918",9,139650,1,3,3,"in","Thursday","09","old","east"
"12919",9,140558,2,4,4,"in","Thursday","09","old","east"
"12920",9,141399,2,4,4,"in","Thursday","09","old","east"
"12921",9,142239,2,4,4,"in","Thursday","09","old","east"
"12922",9,143148,2,4,4,"in","Thursday","09","old","east"
"12923",9,143987,2,4,4,"in","Thursday","09","old","east"
"12924",9,144829,2,4,4,"in","Thursday","09","old","east"
"12925",9,145737,2,4,4,"in","Thursday","09","old","east"
"12926",9,146577,2,4,4,"in","Thursday","09","old","east"
"12927",9,147418,2,4,4,"in","Thursday","09","old","east"
"12928",9,148326,2,5,5,"in","Thursday","09","old","east"
"12929",9,149167,2,5,5,"in","Thursday","09","old","east"
"12930",9,150008,2,5,5,"in","Thursday","09","old","east"
"12931",9,150916,2,5,5,"in","Thursday","09","old","east"
"12932",9,151756,2,5,5,"in","Thursday","09","old","east"
"12933",9,152598,2,5,5,"in","Thursday","09","old","east"
"12934",9,153505,2,4,4,"in","Thursday","09","old","east"
"12935",9,154346,2,4,4,"in","Thursday","09","old","east"
"12936",9,155187,2,4,4,"in","Thursday","09","old","east"
"12937",9,156094,2,4,4,"in","Thursday","09","old","east"
"12938",9,156935,1,3,3,"in","Thursday","09","old","east"
"12939",9,157775,1,3,3,"in","Thursday","09","old","east"
"12940",9,158684,1,4,4,"in","Thursday","09","old","east"
"12941",9,159524,1,4,4,"in","Thursday","09","old","east"
"12942",9,160365,1,4,4,"in","Thursday","09","old","east"
"12943",9,161272,1,4,6,"in","Thursday","09","old","east"
"12944",9,162113,1,4,6,"in","Thursday","09","old","east"
"12945",9,162954,2,5,7,"in","Thursday","09","old","east"
"12946",9,163861,1,5,7,"in","Thursday","09","old","east"
"12947",9,164702,1,5,7,"in","Thursday","09","old","east"
"12948",9,165542,1,5,7,"in","Thursday","09","old","east"
"12949",9,166451,1,4,6,"in","Thursday","09","old","east"
"12950",9,167291,1,4,6,"in","Thursday","09","old","east"
"12951",9,168132,1,4,6,"in","Thursday","09","old","east"
"12952",9,169040,0,3,5,"in","Thursday","09","old","east"
"12953",9,169881,0,3,5,"in","Thursday","09","old","east"
"12954",9,170722,0,3,5,"in","Thursday","09","old","east"
"12955",9,171630,1,4,6,"in","Thursday","09","old","east"
"12956",9,172471,1,4,6,"in","Thursday","09","old","east"
"12957",9,173312,1,4,6,"in","Thursday","09","old","east"
"12958",9,174220,1,5,7,"in","Thursday","09","old","east"
"12959",9,175060,0,4,6,"in","Thursday","09","old","east"
"12960",9,175901,0,4,6,"in","Thursday","09","old","east"
"12961",9,176808,1,4,6,"in","Thursday","09","old","east"
"12962",9,177650,1,4,6,"in","Thursday","09","old","east"
"12963",9,178490,1,4,6,"in","Thursday","09","old","east"
"12964",9,179398,1,4,6,"in","Thursday","09","old","east"
"12965",9,180239,1,4,6,"in","Thursday","09","old","east"
"12966",9,181079,2,5,7,"in","Thursday","09","old","east"
"12967",9,181987,2,4,6,"in","Thursday","09","old","east"
"12968",9,182828,2,4,6,"in","Thursday","09","old","east"
"12969",9,183668,1,3,5,"in","Thursday","09","old","east"
"12970",9,184576,0,2,4,"in","Thursday","09","old","east"
"12971",9,185416,0,2,4,"in","Thursday","09","old","east"
"12972",9,186258,0,2,4,"in","Thursday","09","old","east"
"12973",9,187165,1,2,3,"in","Thursday","09","old","east"
"12974",9,188006,1,2,3,"in","Thursday","09","old","east"
"12975",9,188847,1,2,3,"in","Thursday","09","old","east"
"12976",9,189755,2,3,3,"in","Thursday","09","old","east"
"12977",9,190596,2,3,3,"in","Thursday","09","old","east"
"12978",9,191436,2,3,3,"in","Thursday","09","old","east"
"12979",9,192344,1,2,2,"in","Thursday","09","old","east"
"12980",9,193184,1,2,2,"in","Thursday","09","old","east"
"12981",9,194025,1,2,2,"in","Thursday","09","old","east"
"12982",9,194932,1,2,2,"in","Thursday","09","old","east"
"12983",9,195774,2,3,3,"in","Thursday","09","old","east"
"12984",9,196615,2,3,3,"in","Thursday","09","old","east"
"12985",9,197522,2,3,3,"in","Thursday","09","old","east"
"12986",9,198363,2,3,3,"in","Thursday","09","old","east"
"12987",9,199203,2,3,3,"in","Thursday","09","old","east"
"12988",9,200112,2,3,3,"in","Thursday","09","old","east"
"12989",9,200952,2,3,3,"in","Thursday","09","old","east"
"12990",9,201794,2,3,3,"in","Thursday","09","old","east"
"12991",9,202701,2,2,2,"in","Thursday","09","old","east"
"12992",9,203542,2,2,2,"in","Thursday","09","old","east"
"12993",9,204382,1,1,1,"in","Thursday","09","old","east"
"12994",9,205290,1,2,3,"in","Thursday","09","old","east"
"12995",9,206132,1,2,3,"in","Thursday","09","old","east"
"12996",9,206972,1,2,3,"in","Thursday","09","old","east"
"12997",9,207880,1,2,3,"in","Thursday","09","old","east"
"12998",9,208721,1,2,3,"in","Thursday","09","old","east"
"12999",9,209562,1,2,3,"in","Thursday","09","old","east"
"13000",9,210469,1,3,4,"in","Thursday","09","old","east"
"13001",9,211311,1,3,4,"in","Thursday","09","old","east"
"13002",9,212152,1,3,4,"in","Thursday","09","old","east"
"13003",9,213060,1,2,4,"in","Thursday","09","old","east"
"13004",9,213901,1,2,4,"in","Thursday","09","old","east"
"13005",9,214742,1,2,4,"in","Thursday","09","old","east"
"13006",9,215650,1,2,3,"in","Thursday","09","old","east"
"13007",9,216491,1,2,3,"in","Thursday","09","old","east"
"13008",9,217332,1,2,3,"in","Thursday","09","old","east"
"13009",9,218240,1,2,3,"in","Thursday","09","old","east"
"13010",9,219080,1,2,3,"in","Thursday","09","old","east"
"13011",9,219921,1,2,3,"in","Thursday","09","old","east"
"13012",9,220829,1,2,3,"in","Thursday","09","old","east"
"13013",9,221669,1,2,3,"in","Thursday","09","old","east"
"13014",9,222511,1,2,3,"in","Thursday","09","old","east"
"13015",9,223419,1,2,3,"in","Thursday","09","old","east"
"13016",9,224260,1,2,3,"in","Thursday","09","old","east"
"13017",9,225100,2,3,4,"in","Thursday","09","old","east"
"13018",9,226010,2,3,4,"in","Thursday","09","old","east"
"13019",9,226849,2,3,4,"in","Thursday","09","old","east"
"13020",9,227690,2,3,4,"in","Thursday","09","old","east"
"13021",9,228599,1,2,3,"in","Thursday","09","old","east"
"13022",9,229440,1,2,3,"in","Thursday","09","old","east"
"13023",9,230281,1,2,3,"in","Thursday","09","old","east"
"13024",9,231188,2,3,3,"in","Thursday","09","old","east"
"13025",9,232029,2,3,3,"in","Thursday","09","old","east"
"13026",9,232869,2,3,3,"in","Thursday","09","old","east"
"13027",9,233778,2,4,4,"in","Thursday","09","old","east"
"13028",9,234618,2,4,4,"in","Thursday","09","old","east"
"13029",9,235460,2,4,4,"in","Thursday","09","old","east"
"13030",9,236368,1,3,3,"in","Thursday","09","old","east"
"13031",9,237209,1,3,3,"in","Thursday","09","old","east"
"13032",9,238051,1,3,3,"in","Thursday","09","old","east"
"13033",9,238958,2,3,3,"in","Thursday","09","old","east"
"13034",9,239799,2,3,3,"in","Thursday","09","old","east"
"13035",9,240640,1,2,2,"in","Thursday","09","old","east"
"13036",9,241548,1,3,3,"in","Thursday","09","old","east"
"13037",9,242387,1,3,3,"in","Thursday","09","old","east"
"13038",9,243228,2,4,4,"in","Thursday","09","old","east"
"13039",9,244136,2,4,4,"in","Thursday","09","old","east"
"13040",9,244977,2,4,4,"in","Thursday","09","old","east"
"13041",9,245818,2,4,4,"in","Thursday","09","old","east"
"13042",9,246726,2,4,4,"in","Thursday","09","old","east"
"13043",9,247567,2,4,4,"in","Thursday","09","old","east"
"13044",9,248409,2,4,4,"in","Thursday","09","old","east"
"13045",9,249316,2,3,3,"in","Thursday","09","old","east"
"13046",9,250158,2,3,3,"in","Thursday","09","old","east"
"13047",9,250998,2,3,3,"in","Thursday","09","old","east"
"13048",9,251907,2,3,3,"in","Thursday","09","old","east"
"13049",9,252747,2,3,3,"in","Thursday","09","old","east"
"13050",9,253588,2,3,3,"in","Thursday","09","old","east"
"13051",9,254495,2,3,3,"in","Thursday","09","old","east"
"13052",9,255337,2,3,3,"in","Thursday","09","old","east"
"13053",9,256178,2,3,3,"in","Thursday","09","old","east"
"13054",9,257085,2,3,3,"in","Thursday","09","old","east"
"13055",9,257926,2,3,3,"in","Thursday","09","old","east"
"13056",9,258766,2,3,3,"in","Thursday","09","old","east"
"13057",9,259674,2,3,3,"in","Thursday","09","old","east"
"13058",9,260514,2,3,3,"in","Thursday","09","old","east"
"13059",9,261356,2,3,3,"in","Thursday","09","old","east"
"13060",9,262263,2,3,3,"in","Thursday","09","old","east"
"13061",9,263104,2,3,3,"in","Thursday","09","old","east"
"13062",9,263945,2,3,3,"in","Thursday","09","old","east"
"13063",9,264852,2,2,2,"in","Thursday","09","old","east"
"13064",9,265693,2,2,2,"in","Thursday","09","old","east"
"13065",9,266534,2,2,2,"in","Thursday","09","old","east"
"13066",9,267443,2,3,3,"in","Thursday","09","old","east"
"13067",9,268283,2,3,3,"in","Thursday","09","old","east"
"13068",9,269124,2,3,3,"in","Thursday","09","old","east"
"13069",9,270031,2,3,3,"in","Thursday","09","old","east"
"13070",9,270872,2,3,3,"in","Thursday","09","old","east"
"13071",9,271714,2,3,3,"in","Thursday","09","old","east"
"13072",9,272622,1,2,2,"in","Thursday","09","old","east"
"13073",9,273463,1,2,2,"in","Thursday","09","old","east"
"13074",9,274305,1,2,2,"in","Thursday","09","old","east"
"13075",9,275213,0,2,2,"in","Thursday","09","old","east"
"13076",9,276055,1,3,3,"in","Thursday","09","old","east"
"13077",9,276894,1,3,3,"in","Thursday","09","old","east"
"13078",9,277803,1,3,3,"in","Thursday","09","old","east"
"13079",9,278642,1,3,3,"in","Thursday","09","old","east"
"13080",9,279484,1,3,3,"in","Thursday","09","old","east"
"13081",9,280391,1,3,3,"in","Thursday","09","old","east"
"13082",9,281232,1,3,3,"in","Thursday","09","old","east"
"13083",9,282073,0,2,2,"in","Thursday","09","old","east"
"13084",9,282981,0,2,2,"in","Thursday","09","old","east"
"13085",9,283822,0,2,2,"in","Thursday","09","old","east"
"13086",9,284663,1,3,3,"in","Thursday","09","old","east"
"13087",9,285571,2,3,3,"in","Thursday","09","old","east"
"13088",9,286411,2,3,3,"in","Thursday","09","old","east"
"13089",9,287253,2,3,3,"in","Thursday","09","old","east"
"13090",9,288160,1,2,2,"in","Thursday","09","old","east"
"13091",9,289001,1,2,2,"in","Thursday","09","old","east"
"13092",9,289842,1,2,2,"in","Thursday","09","old","east"
"13093",9,290750,1,2,2,"in","Thursday","09","old","east"
"13094",9,291591,1,2,2,"in","Thursday","09","old","east"
"13095",9,292431,1,2,2,"in","Thursday","09","old","east"
"13096",9,293340,1,2,2,"in","Thursday","09","old","east"
"13097",9,294180,1,2,2,"in","Thursday","09","old","east"
"13098",9,295021,1,2,2,"in","Thursday","09","old","east"
"13099",9,295928,1,2,2,"in","Thursday","09","old","east"
"13100",9,296769,2,3,3,"in","Thursday","09","old","east"
"13101",9,297610,2,3,3,"in","Thursday","09","old","east"
"13102",9,298517,2,3,3,"in","Thursday","09","old","east"
"13103",9,299359,1,2,2,"in","Thursday","09","old","east"
"13104",9,300199,1,2,2,"in","Thursday","09","old","east"
"13105",9,301107,1,2,2,"in","Thursday","09","old","east"
"13106",9,301947,1,2,2,"in","Thursday","09","old","east"
"13107",9,302789,1,2,2,"in","Thursday","09","old","east"
"13108",9,303697,1,2,2,"in","Thursday","09","old","east"
"13109",9,304538,1,2,2,"in","Thursday","09","old","east"
"13110",9,305380,1,2,2,"in","Thursday","09","old","east"
"13111",9,306287,1,2,2,"in","Thursday","09","old","east"
"13112",9,307128,1,2,2,"in","Thursday","09","old","east"
"13113",9,307969,1,2,2,"in","Thursday","09","old","east"
"13114",9,308877,2,4,4,"in","Thursday","09","old","east"
"13115",9,309718,2,4,4,"in","Thursday","09","old","east"
"13116",9,310558,2,4,4,"in","Thursday","09","old","east"
"13117",9,311467,1,2,2,"in","Thursday","09","old","east"
"13118",9,312307,1,2,2,"in","Thursday","09","old","east"
"13119",9,313149,1,2,2,"in","Thursday","09","old","east"
"13120",9,314056,1,3,3,"in","Thursday","09","old","east"
"13121",9,314897,1,3,3,"in","Thursday","09","old","east"
"13122",9,315739,1,3,3,"in","Thursday","09","old","east"
"13123",9,316646,1,2,2,"in","Thursday","09","old","east"
"13124",9,317488,1,2,2,"in","Thursday","09","old","east"
"13125",9,318328,1,2,2,"in","Thursday","09","old","east"
"13126",9,319236,1,2,2,"in","Thursday","09","old","east"
"13127",9,320076,1,2,2,"in","Thursday","09","old","east"
"13128",9,320918,1,2,2,"in","Thursday","09","old","east"
"13129",9,321825,1,2,3,"in","Thursday","09","old","east"
"13130",9,322666,1,2,3,"in","Thursday","09","old","east"
"13131",9,323509,2,3,4,"in","Thursday","09","old","east"
"13132",9,324415,2,3,4,"in","Thursday","09","old","east"
"13133",9,325257,2,3,4,"in","Thursday","09","old","east"
"13134",9,326097,2,3,4,"in","Thursday","09","old","east"
"13135",9,327006,2,3,4,"in","Thursday","09","old","east"
"13136",9,327846,2,3,4,"in","Thursday","09","old","east"
"13137",9,328687,2,3,4,"in","Thursday","09","old","east"
"13138",9,329595,2,3,4,"in","Thursday","09","old","east"
"13139",9,330436,2,3,4,"in","Thursday","09","old","east"
"13140",9,331277,2,3,4,"in","Thursday","09","old","east"
"13141",9,332184,2,3,4,"in","Thursday","09","old","east"
"13142",9,333026,2,3,4,"in","Thursday","09","old","east"
"13143",9,333867,2,3,4,"in","Thursday","09","old","east"
"13144",9,334774,2,3,4,"in","Thursday","09","old","east"
"13145",9,335614,2,3,4,"in","Thursday","09","old","east"
"13146",9,336455,2,3,4,"in","Thursday","09","old","east"
"13147",9,337363,2,3,4,"in","Thursday","09","old","east"
"13148",9,338204,2,3,4,"in","Thursday","09","old","east"
"13149",9,339045,2,3,4,"in","Thursday","09","old","east"
"13150",9,339953,2,3,4,"in","Thursday","09","old","east"
"13151",9,340795,2,3,4,"in","Thursday","09","old","east"
"13152",9,341636,2,3,4,"in","Thursday","09","old","east"
"13153",9,342543,2,3,5,"in","Thursday","09","old","east"
"13154",9,343385,2,3,5,"in","Thursday","09","old","east"
"13155",9,344225,2,3,5,"in","Thursday","09","old","east"
"13156",9,345134,2,3,4,"in","Thursday","09","old","east"
"13157",9,345974,2,3,4,"in","Thursday","09","old","east"
"13158",9,346816,2,3,4,"in","Thursday","09","old","east"
"13159",9,347724,2,4,4,"in","Thursday","09","old","east"
"13160",9,348565,2,4,4,"in","Thursday","09","old","east"
"13161",9,349406,2,4,4,"in","Thursday","09","old","east"
"13162",9,350314,2,4,4,"in","Thursday","09","old","east"
"13163",9,351155,2,4,4,"in","Thursday","09","old","east"
"13164",9,351996,2,4,4,"in","Thursday","09","old","east"
"13165",9,352904,2,4,4,"in","Thursday","09","old","east"
"13166",9,353745,2,4,4,"in","Thursday","09","old","east"
"13167",9,354586,2,4,4,"in","Thursday","09","old","east"
"13168",9,355494,3,4,4,"in","Thursday","09","old","east"
"13169",9,356335,3,4,4,"in","Thursday","09","old","east"
"13170",9,357176,3,4,4,"in","Thursday","09","old","east"
"13171",9,358084,3,5,5,"in","Thursday","09","old","east"
"13172",9,358926,3,5,5,"in","Thursday","09","old","east"
"13173",9,359767,3,5,5,"in","Thursday","09","old","east"
"13174",9,360675,3,4,4,"in","Thursday","09","old","east"
"13175",9,361517,3,4,4,"in","Thursday","09","old","east"
"13176",9,362357,3,4,4,"in","Thursday","09","old","east"
"13177",9,363265,2,4,4,"in","Thursday","09","old","east"
"13178",9,364105,2,4,4,"in","Thursday","09","old","east"
"13179",9,364947,2,4,4,"in","Thursday","09","old","east"
"13180",9,365854,2,4,4,"in","Thursday","09","old","east"
"13181",9,366695,2,4,4,"in","Thursday","09","old","east"
"13182",9,367537,2,4,4,"in","Thursday","09","old","east"
"13183",9,368445,2,4,4,"in","Thursday","09","old","east"
"13184",9,369286,2,4,4,"in","Thursday","09","old","east"
"13185",9,370127,2,4,4,"in","Thursday","09","old","east"
"13186",9,371035,2,4,4,"in","Thursday","09","old","east"
"13187",9,371877,2,4,4,"in","Thursday","09","old","east"
"13188",9,372718,2,4,4,"in","Thursday","09","old","east"
"13189",9,373625,2,4,4,"in","Thursday","09","old","east"
"13190",9,374467,2,4,4,"in","Thursday","09","old","east"
"13191",9,375308,2,4,4,"in","Thursday","09","old","east"
"13192",9,376216,2,4,4,"in","Thursday","09","old","east"
"13193",9,377057,2,4,4,"in","Thursday","09","old","east"
"13194",9,377897,2,4,4,"in","Thursday","09","old","east"
"13195",9,378806,2,4,4,"in","Thursday","09","old","east"
"13196",9,379648,2,4,4,"in","Thursday","09","old","east"
"13197",9,380488,2,4,4,"in","Thursday","09","old","east"
"13198",9,381396,2,4,4,"in","Thursday","09","old","east"
"13199",9,382238,2,4,4,"in","Thursday","09","old","east"
"13200",9,383079,2,4,4,"in","Thursday","09","old","east"
"13201",9,383987,2,4,4,"in","Thursday","09","old","east"
"13202",9,384828,2,4,4,"in","Thursday","09","old","east"
"13203",9,385670,2,4,4,"in","Thursday","09","old","east"
"13204",9,386577,3,4,4,"in","Thursday","09","old","east"
"13205",9,387418,3,4,4,"in","Thursday","09","old","east"
"13206",9,388258,3,4,4,"in","Thursday","09","old","east"
"13207",9,389167,2,4,4,"in","Thursday","09","old","east"
"13208",9,390007,2,4,4,"in","Thursday","09","old","east"
"13209",9,390848,2,4,4,"in","Thursday","09","old","east"
"13210",9,391756,2,4,4,"in","Thursday","09","old","east"
"13211",9,392597,2,4,4,"in","Thursday","09","old","east"
"13212",9,393439,2,4,4,"in","Thursday","09","old","east"
"13213",9,394346,2,4,4,"in","Thursday","09","old","east"
"13214",9,395187,2,4,4,"in","Thursday","09","old","east"
"13215",9,396028,2,4,4,"in","Thursday","09","old","east"
"13216",9,396936,2,4,4,"in","Thursday","09","old","east"
"13217",9,397776,2,4,4,"in","Thursday","09","old","east"
"13218",9,398617,2,4,4,"in","Thursday","09","old","east"
"13219",9,399525,2,4,4,"in","Thursday","09","old","east"
"13220",9,400366,2,4,4,"in","Thursday","09","old","east"
"13221",9,401207,2,4,4,"in","Thursday","09","old","east"
"13222",9,402115,2,4,4,"in","Thursday","09","old","east"
"13223",9,402957,2,4,4,"in","Thursday","09","old","east"
"13224",9,403799,2,4,4,"in","Thursday","09","old","east"
"13225",9,404706,2,4,4,"in","Thursday","09","old","east"
"13226",9,405547,2,4,4,"in","Thursday","09","old","east"
"13227",9,406388,2,4,4,"in","Thursday","09","old","east"
"13228",9,407297,2,4,4,"in","Thursday","09","old","east"
"13229",9,408137,2,4,4,"in","Thursday","09","old","east"
"13230",9,408977,2,4,4,"in","Thursday","09","old","east"
"13231",9,409885,2,3,5,"in","Thursday","09","old","east"
"13232",9,410727,2,3,5,"in","Thursday","09","old","east"
"13233",9,411568,2,3,5,"in","Thursday","09","old","east"
"13234",9,412475,2,4,5,"in","Thursday","09","old","east"
"13235",9,413317,2,4,5,"in","Thursday","09","old","east"
"13236",9,414158,2,4,5,"in","Thursday","09","old","east"
"13237",9,415067,2,4,5,"in","Thursday","09","old","east"
"13238",9,415907,2,4,5,"in","Thursday","09","old","east"
"13239",9,416749,2,4,5,"in","Thursday","09","old","east"
"13240",9,417656,2,3,4,"in","Thursday","09","old","east"
"13241",9,418498,2,3,4,"in","Thursday","09","old","east"
"13242",9,419340,2,3,4,"in","Thursday","09","old","east"
"13243",9,420248,2,3,6,"in","Thursday","09","old","east"
"13244",9,421091,2,3,6,"in","Thursday","09","old","east"
"13245",9,421931,2,3,6,"in","Thursday","09","old","east"
"13246",9,422838,2,4,6,"in","Thursday","09","old","east"
